,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
7705,SP,0,1,2,1,2,1,2
7706,SP,127,2,1,2,1,2,1
7707,SP,0,1,2,1,2,1,2
7708,SP,102,2,1,2,1,2,1
7709,SP,127,2,2,2,2,2,2
7710,SP,0,1,2,1,2,1,2
7711,SP,127,2,1,2,1,2,1
7712,SP,0,1,2,1,2,1,2
7713,SP,127,2,1,2,1,2,1
7714,SP,0,1,2,1,2,1,2
7715,SP,127,2,1,2,1,2,1
7716,SP,33,1,2,1,2,1,2
7717,SP,70,2,1,1,1,2,1
7718,SP,127,2,2,2,1,2,2
7719,SP,0,1,2,1,2,1,2
7720,SP,126,2,1,2,1,2,1
7721,SP,0,0,2,0,2,0,2
7722,SP,127,3,0,3,0,3,0
7723,SP,127,2,3,2,3,2,3
7724,SP,127,2,2,2,2,2,2
7725,SP,127,2,2,2,2,2,2
7726,SP,0,1,2,0,2,1,2
7727,SP,127,2,1,2,0,2,1
7728,SP,0,1,2,1,2,1,2
7729,SP,126,2,1,2,1,2,1
7730,SP,1,1,2,1,2,1,2
7731,SP,126,2,1,2,1,2,1
7732,SP,127,2,2,2,2,2,2
7733,SP,0,1,2,1,2,1,2
7734,SP,64,2,1,1,1,2,1
7735,SP,31,1,2,1,1,1,2
7736,SP,96,2,1,2,1,2,1
7737,SP,127,2,2,2,2,2,2
7738,SP,32,1,2,1,2,1,2
7739,SP,7,1,1,1,1,1,1
7740,SP,0,1,1,1,1,1,1
7741,SP,127,3,1,3,1,3,1
7742,SP,127,2,3,1,3,1,3
7743,SP,120,2,2,2,1,2,1
7744,SP,127,2,2,1,2,2,2
7745,SP,0,1,2,1,1,1,2
7746,SP,127,2,1,2,1,2,1
7747,SP,2,1,2,1,2,1,2
7748,SP,126,2,1,3,1,2,1
7749,SP,31,2,2,2,3,2,2
7750,SP,0,1,2,1,2,1,2
7751,SP,126,2,1,2,1,2,1
7752,SP,0,1,2,1,2,1,2
7753,SP,127,2,1,2,1,2,1
7754,SP,71,2,2,2,2,2,2
7755,SP,0,1,2,1,2,1,2
7756,SP,127,2,1,2,1,2,1
7757,SP,0,0,2,0,2,0,2
7758,SP,126,3,0,3,0,3,0
7759,SP,63,1,3,2,3,1,3
7760,SP,0,1,1,1,2,1,1
7761,SP,127,2,1,2,1,2,1
7762,SP,0,0,2,0,2,0,2
7763,SP,127,3,0,3,0,3,0
7764,SP,127,1,3,2,3,2,3
7765,SP,0,1,1,1,2,1,2
7766,SP,127,2,1,2,1,2,1
7767,SP,0,0,2,0,2,0,2
7768,SP,127,3,0,3,0,3,0
7769,SP,1,1,3,1,3,1,3
7770,SP,120,2,1,2,1,2,1
7771,SP,127,2,2,2,2,2,2
7772,SP,0,0,2,1,2,0,2
7773,SP,126,2,0,2,1,2,0
7774,SP,0,1,2,1,2,1,2
7775,SP,127,2,1,2,1,2,1
7776,SP,127,2,2,2,2,2,2
7777,SP,0,1,2,1,2,1,2
7778,SP,127,2,1,2,1,2,1
7779,SP,1,1,2,1,2,1,2
7780,SP,120,2,1,2,1,2,1
7781,SP,31,1,2,1,2,1,2
7782,SP,0,1,1,2,1,1,1
7783,SP,127,2,1,1,2,2,1
7784,SP,0,0,2,1,1,0,2
7785,SP,127,3,0,3,1,3,0
7786,SP,15,1,3,1,3,1,3
7787,SP,0,2,1,1,1,1,1
7788,SP,127,2,2,2,1,2,1
7789,SP,0,0,2,0,2,0,2
7790,SP,127,3,0,3,0,3,0
7791,SP,95,1,3,1,3,1,3
7792,SP,0,1,1,2,1,1,1
7793,SP,127,2,1,2,2,2,1
7794,SP,0,0,2,0,2,0,2
7795,SP,127,3,0,3,0,3,0
7796,SP,127,1,3,2,3,1,3
7797,SP,0,2,1,2,2,2,1
7798,SP,127,2,2,2,2,2,2
7799,SP,0,0,2,0,2,0,2
7800,SP,127,3,0,3,0,3,0
7801,SP,15,1,3,1,3,1,3
7802,SP,120,2,1,2,1,2,1
7803,SP,127,2,2,2,2,2,2
7804,SP,0,0,2,0,2,0,2
7805,SP,127,3,0,3,0,3,0
7806,SP,7,1,3,1,3,1,3
7807,SP,127,2,1,2,1,2,1
7808,SP,127,2,2,2,2,2,2
7809,SP,0,1,2,1,2,1,2
7810,SP,112,2,1,2,1,2,1
7811,SP,127,1,2,2,2,1,2
7812,SP,120,2,1,2,2,2,1
7813,SP,7,1,2,1,2,1,2
7814,SP,0,1,1,1,1,1,1
7815,SP,127,2,1,2,1,2,1
7816,SP,0,1,2,0,2,1,2
7817,SP,127,2,1,2,0,2,1
7818,SP,0,1,2,1,2,1,2
7819,SP,127,2,1,2,1,2,1
7820,SP,127,2,2,2,2,2,2
7821,SP,0,1,2,0,2,1,2
7822,SP,118,2,1,2,0,2,1
7823,SP,1,1,2,1,2,1,2
7824,SP,124,2,1,2,1,2,1
7825,SP,31,1,2,1,2,1,2
7826,SP,0,1,1,1,1,1,1
7827,SP,127,2,1,2,1,2,1
7828,SP,0,0,2,0,2,0,2
7829,SP,127,3,0,3,0,3,0
7830,SP,15,1,3,1,3,1,3
7831,SP,0,1,1,1,1,1,1
7832,SP,127,2,1,2,1,2,1
7833,SP,0,0,2,0,2,0,2
7834,SP,126,3,0,3,0,3,0
7835,SP,127,1,3,2,3,1,3
7836,SP,0,1,1,1,2,1,1
7837,SP,127,2,1,2,1,2,1
7838,SP,0,0,2,0,2,0,2
7839,SP,126,3,0,3,0,3,0
7840,SP,127,1,3,2,3,1,3
7841,SP,0,1,1,1,2,1,1
7842,SP,127,2,1,2,1,2,1
7843,SP,0,0,2,0,2,0,2
7844,SP,127,3,0,3,0,3,0
7845,SP,31,1,3,1,3,1,3
7846,SP,127,2,1,2,1,2,1
7847,SP,127,2,2,2,2,2,2
7848,SP,0,1,2,1,2,1,2
7849,SP,126,2,1,2,1,2,1
7850,SP,127,2,2,2,2,2,2
7851,SP,0,2,2,1,2,2,2
7852,SP,127,2,2,2,1,2,2
7853,SP,0,1,2,1,2,1,2
7854,SP,127,2,1,2,1,2,1
7855,SP,0,0,2,0,2,0,2
7856,SP,127,3,0,2,0,3,0
7857,SP,127,2,3,2,2,2,3
7858,SP,0,0,2,0,2,0,2
7859,SP,127,3,0,3,0,3,0
7860,SP,31,1,3,1,3,1,3
7861,SP,112,2,1,2,1,2,1
7862,SP,127,2,2,2,2,2,2
7863,SP,0,1,2,1,2,1,2
7864,SP,79,2,1,1,1,2,1
7865,SP,0,0,2,0,1,0,2
7866,SP,127,3,0,3,0,3,0
7867,SP,3,1,3,1,3,1,3
7868,SP,126,2,1,2,1,2,1
7869,SP,127,2,2,1,2,2,2
7870,SP,1,1,2,1,1,1,2
7871,SP,112,2,1,2,1,2,1
7872,SP,0,1,2,1,2,1,2
7873,SP,127,3,1,3,1,3,1
7874,SP,127,2,3,2,3,2,3
7875,SP,0,1,2,1,2,1,2
7876,SP,127,2,1,2,1,2,1
7877,SP,0,0,2,0,2,0,2
7878,SP,126,3,0,3,0,3,0
7879,SP,3,1,3,1,3,1,3
7880,SP,32,2,1,1,1,2,1
7881,SP,127,2,2,2,1,2,2
7882,SP,0,0,2,0,2,0,2
7883,SP,127,3,0,3,0,3,0
7884,SP,1,1,3,1,3,1,3
7885,SP,127,2,1,2,1,2,1
7886,SP,127,2,2,2,2,2,2
7887,SP,0,0,2,0,2,0,2
7888,SP,126,2,0,2,0,2,0
7889,SP,15,1,2,1,2,1,2
7890,SP,96,2,1,2,1,2,1
7891,SP,127,2,2,2,2,2,2
7892,SP,0,1,2,1,2,1,2
7893,SP,127,2,1,2,1,2,1
7894,SP,0,0,2,0,2,0,2
7895,SP,127,3,0,3,0,3,0
7896,SP,31,1,3,1,3,1,3
7897,SP,0,1,1,1,1,1,1
7898,SP,127,2,1,2,1,2,1
7899,SP,0,0,2,0,2,0,2
7900,SP,127,3,0,3,0,3,0
7901,SP,4,1,3,1,3,1,3
7902,SP,127,2,1,2,1,2,1
7903,SP,127,2,2,2,2,2,2
7904,SP,0,1,2,1,2,1,2
7905,SP,102,2,1,1,1,2,1
7906,SP,0,1,2,1,1,1,2
7907,SP,112,2,1,2,1,2,1
7908,SP,127,2,2,2,2,2,2
7909,SP,0,1,2,1,2,1,2
7910,SP,119,2,1,2,1,2,1
7911,SP,0,0,2,0,2,0,2
7912,SP,127,3,0,3,0,3,0
7913,SP,1,1,3,1,3,1,3
7914,SP,126,2,1,2,1,2,1
7915,SP,127,2,2,1,2,2,2
7916,SP,0,1,2,1,1,1,2
7917,SP,124,2,1,2,1,2,1
7918,SP,31,1,2,1,2,1,2
7919,SP,96,2,1,2,1,2,1
7920,SP,127,2,2,2,2,2,2
7921,SP,0,1,2,1,2,1,2
7922,SP,127,2,1,2,1,2,1
7923,SP,0,0,2,0,2,0,2
7924,SP,127,3,0,3,0,3,0
7925,SP,0,0,3,0,3,0,3
7926,SP,94,2,0,1,0,2,0
7927,SP,126,2,2,3,1,2,2
7928,SP,127,2,2,3,3,2,2
7929,SP,94,2,2,3,3,3,2
7930,SP,127,3,2,3,3,3,3
7931,SP,127,1,3,2,3,1,3
7932,SP,0,0,1,0,2,0,1
7933,SP,127,3,0,3,0,3,0
7934,SP,31,1,3,2,3,1,3
7935,SP,96,2,1,2,2,2,1
7936,SP,127,2,2,2,2,2,2
7937,SP,64,1,2,1,2,1,2
7938,SP,127,2,1,2,1,2,1
7939,SP,0,0,2,0,2,0,2
7940,SP,127,3,0,3,0,3,0
7941,SP,15,1,3,1,3,1,3
7942,SP,0,1,1,2,1,1,1
7943,SP,127,2,1,2,2,2,1
7944,SP,0,0,2,0,2,0,2
7945,SP,127,3,0,3,0,3,0
7946,SP,0,1,3,1,3,1,3
7947,SP,122,2,1,2,1,2,1
7948,SP,127,2,2,2,2,2,2
7949,SP,1,1,2,1,2,1,2
7950,SP,126,2,1,2,1,2,1
7951,SP,127,1,2,1,2,1,2
7952,SP,96,2,1,1,1,2,1
7953,SP,127,2,2,2,1,2,2
7954,SP,0,1,2,1,2,1,2
7955,SP,127,2,1,2,1,2,1
7956,SP,0,0,2,0,2,0,2
7957,SP,127,3,0,3,0,3,0
7958,SP,127,1,3,2,3,1,3
7959,SP,0,1,1,1,2,1,1
7960,SP,127,2,1,2,1,2,1
7961,SP,0,1,2,1,2,1,2
7962,SP,127,2,1,1,1,2,1
7963,SP,0,1,2,1,1,1,2
7964,SP,127,3,1,3,1,3,1
7965,SP,127,2,3,2,3,2,3
7966,SP,0,1,2,1,2,1,2
7967,SP,126,2,1,2,1,2,1
7968,SP,1,1,2,1,2,1,2
7969,SP,112,2,1,2,1,2,1
7970,SP,127,2,2,1,2,2,2
7971,SP,0,1,2,1,1,1,2
7972,SP,127,2,1,2,1,2,1
7973,SP,0,0,2,0,2,0,2
7974,SP,127,3,0,3,0,3,0
7975,SP,1,1,3,1,3,1,3
7976,SP,127,2,1,2,1,2,1
7977,SP,127,2,2,2,2,2,2
7978,SP,0,1,2,1,2,1,2
7979,SP,126,2,1,2,1,2,1
7980,SP,1,1,2,1,2,1,2
7981,SP,112,2,1,2,1,2,1
7982,SP,63,2,2,2,2,2,2
7983,SP,0,1,2,1,2,1,2
7984,SP,127,2,1,2,1,2,1
7985,SP,0,1,2,1,2,1,2
7986,SP,126,2,1,2,1,2,1
7987,SP,0,1,2,1,2,1,2
7988,SP,127,2,1,3,1,2,1
7989,SP,127,2,2,2,3,2,2
7990,SP,0,1,2,1,2,1,2
7991,SP,126,2,1,2,1,2,1
7992,SP,1,1,2,1,2,1,2
7993,SP,124,2,1,2,1,2,1
7994,SP,15,1,2,1,2,1,2
7995,SP,120,2,1,2,1,2,1
7996,SP,127,2,2,2,2,2,2
7997,SP,1,1,2,1,2,1,2
7998,SP,126,2,1,2,1,2,1
7999,SP,1,1,2,1,2,1,2
8000,SP,96,2,1,2,1,2,1
8001,SP,31,1,2,1,2,1,2
8002,SP,112,2,1,2,1,2,1
8003,SP,127,2,2,2,2,2,2
8004,SP,0,1,2,1,2,1,2
8005,SP,96,2,1,2,1,2,1
8006,SP,127,2,2,2,2,2,2
8007,SP,0,1,2,1,2,1,2
8008,SP,127,2,1,2,1,2,1
8009,SP,96,2,2,2,2,2,2
8010,SP,127,2,2,2,2,2,2
8011,SP,0,1,2,1,2,1,2
8012,SP,126,2,1,2,1,2,1
8013,SP,0,1,2,1,2,1,2
8014,SP,127,2,1,2,1,2,1
8015,SP,127,2,2,2,2,2,2
8016,SP,0,1,2,1,2,1,2
8017,SP,62,2,1,2,1,2,1
8018,SP,0,0,2,1,2,0,2
8019,SP,126,3,0,2,1,3,0
8020,SP,127,2,3,1,2,2,3
8021,SP,64,1,2,1,1,1,2
8022,SP,127,2,1,2,1,2,1
8023,SP,0,0,2,0,2,0,2
8024,SP,127,3,0,2,0,3,0
8025,SP,0,1,3,1,2,1,3
8026,SP,127,2,1,2,1,2,1
8027,SP,127,2,2,2,2,2,2
8028,SP,0,1,2,0,2,0,2
8029,SP,126,2,1,3,0,2,0
8030,SP,1,1,2,1,3,1,2
8031,SP,112,2,1,2,1,2,1
8032,SP,127,2,2,2,2,2,2
8033,SP,0,1,2,1,2,1,2
8034,SP,127,2,1,2,1,2,1
8035,SP,0,0,2,0,2,0,2
8036,SP,127,3,0,3,0,3,0
8037,SP,95,1,3,2,3,1,3
8038,SP,120,2,1,2,2,2,1
8039,SP,127,2,2,2,2,2,2
8040,SP,0,1,2,1,2,1,2
8041,SP,118,2,1,2,1,2,1
8042,SP,95,1,2,2,2,1,2
8043,SP,96,2,1,1,2,2,1
8044,SP,127,2,2,2,1,2,2
8045,SP,0,1,2,1,2,1,2
8046,SP,127,2,1,2,1,2,1
8047,SP,0,1,2,1,2,1,2
8048,SP,112,2,1,2,1,2,1
8049,SP,0,1,2,1,2,1,2
8050,SP,127,2,1,2,1,2,1
8051,SP,127,2,2,2,2,2,2
8052,SP,0,1,2,1,2,1,2
8053,SP,127,2,1,2,1,2,1
8054,SP,0,0,2,0,2,0,2
8055,SP,126,2,0,2,0,2,0
8056,SP,0,1,2,1,2,1,2
8057,SP,127,2,1,2,1,2,1
8058,SP,127,2,2,2,2,2,2
8059,SP,0,1,2,1,2,1,2
8060,SP,127,2,1,2,1,2,1
8061,SP,0,1,2,1,2,1,2
8062,SP,126,2,1,2,1,2,1
8063,SP,0,1,2,1,2,1,2
8064,SP,126,2,1,2,1,2,1
8065,SP,127,2,2,2,2,2,2
8066,SP,0,1,2,1,2,1,2
8067,SP,100,2,1,2,1,2,1
8068,SP,127,1,2,2,2,2,2
8069,SP,0,1,1,1,2,1,2
8070,SP,95,1,1,1,1,1,1
8071,SP,112,2,1,2,1,2,1
8072,SP,127,2,2,2,2,2,2
8073,SP,0,1,2,1,2,1,2
8074,SP,126,2,1,2,1,2,1
8075,SP,63,1,2,2,2,1,2
8076,SP,0,1,1,2,2,1,1
8077,SP,127,2,1,2,2,2,1
8078,SP,32,1,2,2,2,1,2
8079,SP,127,2,1,2,2,2,1
8080,SP,0,0,2,1,2,1,2
8081,SP,116,2,0,2,1,2,1
8082,SP,127,2,2,2,2,2,2
8083,SP,1,1,2,1,2,1,2
8084,SP,127,2,1,2,1,2,1
8085,SP,0,1,2,1,2,1,2
8086,SP,127,2,1,2,1,2,1
8087,SP,0,1,2,1,2,1,2
8088,SP,96,2,1,2,1,2,1
8089,SP,0,1,2,1,2,1,2
8090,SP,63,1,1,1,1,1,1
8091,SP,127,2,1,2,1,2,1
8092,SP,120,2,2,1,2,1,2
8093,SP,3,2,2,2,1,2,1
8094,SP,0,1,2,1,2,1,2
8095,SP,126,2,1,2,1,2,1
8096,SP,0,1,2,1,2,1,2
8097,SP,127,2,1,2,1,2,1
8098,SP,127,2,2,2,2,2,2
8099,SP,0,1,2,1,2,1,2
8100,SP,127,2,1,2,1,2,1
8101,SP,0,0,2,0,2,0,2
8102,SP,127,3,0,3,0,3,0
8103,SP,31,1,3,1,3,1,3
8104,SP,96,2,1,2,1,2,1
8105,SP,127,2,2,2,2,2,2
8106,SP,0,1,2,1,2,1,2
8107,SP,126,2,1,2,1,2,1
8108,SP,127,2,2,2,2,2,2
8109,SP,0,1,2,1,2,1,2
8110,SP,127,2,1,2,1,2,1
8111,SP,0,1,2,1,2,1,2
8112,SP,103,2,1,2,1,2,1
8113,SP,0,1,2,1,2,1,2
8114,SP,127,2,1,2,1,2,1
8115,SP,0,1,2,1,2,1,2
8116,SP,127,3,1,2,1,3,1
8117,SP,127,2,3,2,2,2,3
8118,SP,0,1,2,1,2,1,2
8119,SP,127,2,1,2,1,2,1
8120,SP,0,0,2,1,2,0,2
8121,SP,126,2,0,2,1,2,0
8122,SP,1,1,2,1,2,1,2
8123,SP,126,2,1,2,1,2,1
8124,SP,127,2,2,2,2,2,2
8125,SP,0,1,2,1,2,1,2
8126,SP,126,2,1,2,1,2,1
8127,SP,1,1,2,1,2,1,2
8128,SP,112,2,1,2,1,2,1
8129,SP,31,1,2,1,2,1,2
8130,SP,120,2,1,2,1,2,1
8131,SP,127,2,2,2,2,2,2
8132,SP,0,1,2,0,2,1,2
8133,SP,96,2,1,2,0,2,1
8134,SP,31,1,2,1,2,1,2
8135,SP,64,2,1,1,1,2,1
8136,SP,95,1,2,1,1,1,2
8137,SP,120,2,1,1,1,2,1
8138,SP,127,2,2,2,1,2,2
8139,SP,0,1,2,1,2,1,2
8140,SP,96,2,1,2,1,2,1
8141,SP,31,1,2,1,2,1,2
8142,SP,0,2,1,2,1,2,1
8143,SP,95,1,2,1,2,1,2
8144,SP,126,2,1,2,1,2,1
8145,SP,95,2,2,2,2,2,2
8146,SP,0,1,2,1,2,1,2
8147,SP,118,2,1,2,1,2,1
8148,SP,31,1,2,1,2,1,2
8149,SP,64,1,1,1,1,1,1
8150,SP,63,2,1,2,1,2,1
8151,SP,96,2,2,2,2,2,2
8152,SP,127,2,2,2,2,2,2
8153,SP,0,0,2,1,2,1,2
8154,SP,96,2,0,2,1,2,1
8155,SP,127,2,2,2,2,2,2
8156,SP,0,1,2,1,2,1,2
8157,SP,127,2,1,2,1,2,1
8158,SP,64,1,2,1,2,1,2
8159,SP,118,2,1,2,1,2,1
8160,SP,0,1,2,1,2,1,2
8161,SP,126,2,1,2,1,2,1
8162,SP,0,1,2,1,2,1,2
8163,SP,127,2,1,3,1,3,1
8164,SP,127,2,2,2,3,2,3
8165,SP,0,1,2,1,2,1,2
8166,SP,127,2,1,2,1,2,1
8167,SP,0,1,2,1,2,1,2
8168,SP,126,2,1,2,1,2,1
8169,SP,1,1,2,1,2,1,2
8170,SP,126,2,1,2,1,2,1
8171,SP,127,2,2,2,2,2,2
8172,SP,0,1,2,1,2,1,2
8173,SP,118,2,1,2,1,2,1
8174,SP,31,1,2,1,2,1,2
8175,SP,96,2,1,2,1,2,1
8176,SP,127,2,2,2,2,2,2
8177,SP,112,2,2,2,2,2,2
8178,SP,127,2,2,2,2,2,2
8179,SP,0,0,2,1,2,0,2
8180,SP,96,2,0,2,1,2,0
8181,SP,63,2,2,1,2,2,2
8182,SP,0,1,2,2,1,1,2
8183,SP,127,2,1,2,2,2,1
8184,SP,0,1,2,1,2,1,2
8185,SP,127,2,1,2,1,2,1
8186,SP,0,1,2,1,2,1,2
8187,SP,126,2,1,2,1,2,1
8188,SP,0,1,2,1,2,1,2
8189,SP,127,2,1,2,1,2,1
8190,SP,127,2,2,2,2,2,2
8191,SP,0,1,2,1,2,1,2
8192,SP,127,2,1,2,1,2,1
8193,SP,0,0,2,0,2,0,2
8194,SP,127,3,0,3,0,3,0
8195,SP,127,2,3,1,3,1,3
8196,SP,96,2,2,1,1,2,1
8197,SP,127,2,2,2,1,2,2
8198,SP,0,0,2,0,2,0,2
8199,SP,127,3,0,3,0,3,0
8200,SP,0,1,3,1,3,1,3
8201,SP,127,2,1,1,1,2,1
8202,SP,127,2,2,3,1,2,2
8203,SP,0,1,2,1,3,1,2
8204,SP,127,2,1,2,1,2,1
8205,SP,0,0,2,0,2,0,2
8206,SP,126,2,0,2,0,2,0
8207,SP,7,1,2,1,2,1,2
8208,SP,122,2,1,2,1,2,1
8209,SP,127,2,2,2,2,2,2
8210,SP,0,1,2,1,2,1,2
8211,SP,96,2,1,2,1,2,1
8212,SP,127,1,2,1,2,1,2
8213,SP,64,1,1,1,1,1,1
8214,SP,95,1,1,2,1,2,1
8215,SP,112,2,1,2,2,2,2
8216,SP,127,2,2,2,2,2,2
8217,SP,0,1,2,1,2,1,2
8218,SP,0,2,1,2,1,2,1
8219,SP,127,1,2,1,2,1,2
8220,SP,0,1,1,1,1,1,1
8221,SP,127,2,1,2,1,2,1
8222,SP,0,1,2,1,2,1,2
8223,SP,127,2,1,1,1,2,1
8224,SP,0,1,2,1,1,1,2
8225,SP,126,2,1,2,1,2,1
8226,SP,59,2,2,1,2,2,2
8227,SP,75,1,2,1,1,1,2
8228,SP,127,2,1,2,1,2,1
8229,SP,0,1,2,2,2,1,2
8230,SP,127,2,1,2,2,2,1
8231,SP,0,1,2,1,2,1,2
8232,SP,96,2,1,2,1,2,1
8233,SP,0,1,2,1,2,1,2
8234,SP,127,2,1,2,1,2,1
8235,SP,127,2,2,2,2,2,2
8236,SP,0,1,2,1,2,1,2
8237,SP,127,2,1,2,1,2,1
8238,SP,0,1,2,1,2,1,2
8239,SP,127,2,1,2,1,2,1
8240,SP,0,1,2,1,2,1,2
8241,SP,127,2,1,2,1,2,1
8242,SP,127,2,2,2,2,2,2
8243,SP,0,1,2,1,2,1,2
8244,SP,126,2,1,2,1,2,1
8245,SP,0,0,2,0,2,0,2
8246,SP,126,3,0,2,0,3,0
8247,SP,31,1,3,2,2,1,3
8248,SP,0,2,1,1,2,2,1
8249,SP,127,2,2,2,1,2,2
8250,SP,0,0,2,0,2,0,2
8251,SP,127,3,0,3,0,3,0
8252,SP,1,1,3,1,3,1,3
8253,SP,126,2,1,2,1,2,1
8254,SP,127,2,2,2,2,2,2
8255,SP,0,1,2,1,2,1,2
8256,SP,126,2,1,2,1,2,1
8257,SP,1,1,2,0,2,1,2
8258,SP,112,2,1,2,0,2,1
8259,SP,127,1,2,1,2,1,2
8260,SP,96,2,1,2,1,2,1
8261,SP,63,2,2,2,2,2,2
8262,SP,0,1,2,1,2,1,2
8263,SP,96,2,1,2,1,2,1
8264,SP,127,2,2,2,2,2,2
8265,SP,0,1,2,1,2,1,2
8266,SP,127,2,1,2,1,2,1
8267,SP,0,1,2,1,2,1,2
8268,SP,127,2,1,2,1,2,1
8269,SP,0,1,2,1,2,1,2
8270,SP,39,2,1,1,1,2,1
8271,SP,0,1,2,2,1,1,2
8272,SP,127,2,1,2,2,2,1
8273,SP,127,2,2,2,2,2,2
8274,SP,64,1,2,1,2,1,2
8275,SP,127,2,1,1,1,2,1
8276,SP,0,1,2,1,1,1,2
8277,SP,127,2,1,2,1,2,1
8278,SP,0,1,2,1,2,1,2
8279,SP,127,2,1,2,1,2,1
8280,SP,127,2,2,2,2,2,2
8281,SP,0,1,2,1,2,1,2
8282,SP,127,2,1,2,1,2,1
8283,SP,0,0,2,0,2,0,2
8284,SP,126,2,0,2,0,2,0
8285,SP,7,1,2,1,2,1,2
8286,SP,124,2,1,2,1,2,1
8287,SP,127,2,2,2,2,2,2
8288,SP,0,1,2,1,2,1,2
8289,SP,116,2,1,2,1,2,1
8290,SP,127,1,2,2,2,1,2
8291,SP,64,1,1,1,2,1,1
8292,SP,127,2,1,2,1,2,1
8293,SP,32,1,2,1,2,1,2
8294,SP,127,2,1,2,1,2,1
8295,SP,1,1,2,1,2,1,2
8296,SP,38,2,1,2,1,2,1
8297,SP,48,1,2,1,2,1,2
8298,SP,127,2,1,1,1,2,1
8299,SP,126,2,2,1,1,2,2
8300,SP,64,1,2,2,1,1,2
8301,SP,63,2,1,1,2,2,1
8302,SP,0,1,2,1,1,1,2
8303,SP,127,2,1,2,1,2,1
8304,SP,0,1,2,1,2,1,2
8305,SP,127,2,1,2,1,2,1
8306,SP,127,2,2,2,2,2,2
8307,SP,0,1,2,1,2,1,2
8308,SP,127,2,1,2,1,2,1
8309,SP,0,0,2,0,2,0,2
8310,SP,127,2,0,2,0,2,0
8311,SP,0,1,2,1,2,1,2
8312,SP,126,2,1,3,1,3,1
8313,SP,127,2,2,2,3,2,3
8314,SP,0,1,2,1,2,1,2
8315,SP,126,2,1,2,1,2,1
8316,SP,1,1,2,1,2,1,2
8317,SP,96,2,1,2,1,2,1
8318,SP,79,1,2,1,2,1,2
8319,SP,126,2,1,2,1,2,1
8320,SP,127,2,2,2,2,2,2
8321,SP,0,1,2,1,2,1,2
8322,SP,100,2,1,2,1,2,1
8323,SP,127,1,2,2,2,1,2
8324,SP,64,1,1,1,2,1,1
8325,SP,127,2,1,1,1,2,1
8326,SP,96,2,2,2,1,2,2
8327,SP,127,2,2,2,2,2,2
8328,SP,0,1,2,1,2,1,2
8329,SP,100,2,1,2,1,2,1
8330,SP,127,2,2,2,2,2,2
8331,SP,0,1,2,1,2,1,2
8332,SP,127,2,1,2,1,2,1
8333,SP,64,1,2,1,2,1,2
8334,SP,127,2,1,2,1,2,1
8335,SP,0,0,2,0,2,0,2
8336,SP,127,2,0,2,0,2,0
8337,SP,0,1,2,1,2,1,2
8338,SP,127,2,1,2,1,2,1
8339,SP,127,2,2,2,2,2,2
8340,SP,0,0,2,1,2,0,2
8341,SP,126,2,0,2,1,2,0
8342,SP,31,1,2,2,2,1,2
8343,SP,96,2,1,2,2,2,1
8344,SP,127,2,2,2,2,2,2
8345,SP,96,2,2,2,2,2,2
8346,SP,127,2,2,1,2,2,2
8347,SP,0,1,2,1,1,1,2
8348,SP,126,2,1,2,1,2,1
8349,SP,0,1,2,1,2,1,2
8350,SP,127,2,1,2,1,2,1
8351,SP,127,2,2,2,2,2,2
8352,SP,0,1,2,1,2,1,2
8353,SP,127,2,1,2,1,2,1
8354,SP,0,1,2,1,2,1,2
8355,SP,127,2,1,2,1,2,1
8356,SP,1,1,2,1,2,1,2
8357,SP,126,2,1,3,1,2,1
8358,SP,127,2,2,2,3,2,2
8359,SP,0,1,2,1,2,1,2
8360,SP,118,2,1,2,1,2,1
8361,SP,31,1,2,1,2,1,2
8362,SP,64,1,1,2,1,1,1
8363,SP,63,2,1,1,2,2,1
8364,SP,32,2,2,2,1,2,2
8365,SP,127,2,2,2,2,2,2
8366,SP,0,1,2,1,2,1,2
8367,SP,100,2,1,2,1,2,1
8368,SP,64,1,2,1,2,1,2
8369,SP,127,2,1,2,1,2,1
8370,SP,127,2,2,2,2,2,2
8371,SP,0,1,2,1,2,1,2
8372,SP,127,2,1,2,1,2,1
8373,SP,0,1,2,1,2,1,2
8374,SP,127,2,1,2,1,2,1
8375,SP,0,1,2,1,2,1,2
8376,SP,127,2,1,3,1,2,1
8377,SP,127,2,2,2,3,2,2
8378,SP,0,1,2,1,2,1,2
8379,SP,127,2,1,1,1,2,1
8380,SP,0,0,2,0,1,0,2
8381,SP,126,2,0,3,0,2,0
8382,SP,1,1,2,1,3,1,2
8383,SP,124,2,1,2,1,2,1
8384,SP,127,2,2,2,2,2,2
8385,SP,0,1,2,1,2,1,2
8386,SP,126,2,1,2,1,2,1
8387,SP,1,1,2,2,2,1,2
8388,SP,96,2,1,1,2,2,1
8389,SP,63,2,2,2,1,2,2
8390,SP,57,1,2,1,2,1,2
8391,SP,127,2,1,2,1,2,1
8392,SP,0,0,2,1,2,0,2
8393,SP,126,2,0,2,1,2,0
8394,SP,0,1,2,1,2,1,2
8395,SP,127,2,1,3,1,2,1
8396,SP,127,2,2,2,3,2,2
8397,SP,0,1,2,1,2,1,2
8398,SP,127,2,1,2,1,2,1
8399,SP,0,1,2,0,2,1,2
8400,SP,127,2,1,2,0,2,1
